cust_num,date,inc_amt_usd
M7t3kY4OkpZVoMUMkFX2FpoqrAMJg0HxAvhajbkHGfw=,2024-05-05,58.7
7zDAAhNJiiS3EixRzIA0ErPfcFEOJbNWRWc+CCfY6zA=,2024-05-05,14.79
vI7/0esDDMpO5kzmSrEKN2jv8yXFFbINsUEBR5G6fwo=,2024-05-05,20.02
wNRZCFWJcxpajFqKL9rfr6o2iY7r4fVx1A0H2IPgIYY=,2024-05-05,63.99
0Knc8otrD3WyCNLwt+Dmx8lEaaQBQdoyI4alEO0m/tc=,2024-05-05,258.38
MvZ2lDqAaugL2WaYz0GyH7gM+KEVlHMb6PzWcVfM4p0=,2024-05-05,18.5
XxmeC3oZpDC7bZ/wkUe0JFd3jQZNOTW/FtxMauZRwbE=,2024-05-05,38.44
ZBr6k9eLMXwQa4WgFy+jPhbm2GaNhovdPMxCgPSHOVU=,2024-05-05,50.73
0h78hdR2VoQZ6pibsTsMyh4vz24kOwByPUdIbOXFAk4=,2024-05-05,191.79
6E1sLhDA94C/LHQKym/oXKtEFLWoDLsniKIyIv6q4Oc=,2024-05-05,42.58
TCQQqi5zEb5QI3uJhrNLlYQ6zvzL4FHriU2b7W2UpG0=,2024-05-05,26.77
1yVn5QUKlT6biP1jBP3U6vY+mSr8ZeAun+v3r185KJM=,2024-05-05,9.67
dc/kPJ7FI3UjRPfeHC5yeMP0f9PcS0aLP1DQUZVUNfE=,2024-05-05,43.41
pxwNVgbrEft0yyQIvN48vvf/h2QC2KKi86hPBXTElhc=,2024-05-05,158.82
eshyXNQoYi3MoIJuai8lH4Hs++7iLxcOWikcOj4yQJQ=,2024-05-05,89.53
PLUoa/vNSnXKFbiHJdeQb8ujsRgfCRKXMoNM/Q7BEXY=,2024-05-05,128.4
lKJOrSbQu0fxe6NiMWnD5Hn8tyC+1hvKTeMXZLKOAyQ=,2024-05-05,13.78
rnAY3KDb/OSDmwiQfYidnBv6UJIF01AawTCkt14ku0g=,2024-05-05,21.2
tlGXeiBA8koZWV9hVaDJe3qRYdE0xfgvZ+IOY6ssg6c=,2024-05-05,1387.45
gBZ8sHvYU4606GDtAnmEl0Igc2bd/HPFpankqOblqck=,2024-05-05,182.9
eEekJVV4QZWyh7JGKTwtQG4X77541cR9zVr0dEYMVIk=,2024-05-05,15.85
t/DGHgJ9r84ya6yOqxedO91YBzrzcXjTyJmaMI2evjg=,2024-05-05,28.3
Swogjacpjr1TgUMLcoarJr/Zlk5bsgXWg861+/Ax8Tc=,2024-05-05,205.66
XPlXE1Ea7yxHvCHPN92xrmu5gH1lpwnvD0yNeTdIIPI=,2024-05-05,105.55
Jc1ZpPIWr+UYtTFtUIRJyq+7m7jjGp9ltl8r/fg2dzA=,2024-05-05,5.93
uSpv/lNzC6n2p6ihyr/4nOeKUqSctf+yvtH13Qon8T8=,2024-05-05,158.73
9PC0ruSvAAA2MCKS+rbMcmfMsah5NO/W5FGZYi3d25I=,2024-05-05,59.21
FzgPADvP7UBLdAKLlygEVo3ZWVO0dY039y/tB7bOnd8=,2024-05-05,23.75
8rFTNjAj/SDavEjb/ZdA5O2TXS/4mFrylGPM+BYiLR0=,2024-05-05,93.21
Rexfx3B4EyLuRXXoqH5zJWTNwFLTyq4LkXkUi4S9Muk=,2024-05-05,49.59
QAlbrjm/s4Tvt5OkQLpnAS4FiCjww/BNAMRmB5bhhBk=,2024-05-05,20.68
TgthK6j42/QQF66naVxBZ1kQqsbxqgZJYiLUkzGK4xg=,2024-05-05,39.36
w5eD8Ai4OjkYCVjnu9mSdLU2Wp7HPmceBMUWy8xPqRI=,2024-05-05,28.72
r9agFnSulVKl9tcjjzri9J1GnoEIszBcmCYA1KhDJdY=,2024-05-05,33.4
Gknq6K+Ct80duxHTuAu8XpDWUGEEPtw4c3gKBno46U4=,2024-05-05,21.94
Oh11DAu5iJcEaKKSo/0RYpI32I2YY+lsL6eSyBu+Ua0=,2024-05-05,170.91
bAGSo89Ydr0ZBbRezAo/aFdXflE4+eyQ75lO7Nii1mo=,2024-05-05,120.24
CvbuPEaLD74/MtlFAqL6Z6xHRvTkE5uuhrp9EPFKNns=,2024-05-05,147.39
iNe2aVI8pgLSki+b1Xx071F0MThx33YcrPI0qA3/6MI=,2024-05-05,129.62
ycODSNKQHzlztDNzgKeLhiaFgDEj+rEzcT7rh9kcbsg=,2024-05-05,28.96
egjWhL2Q/dDBywE7DxoIwgAtPCRK4OxJPNs/rbSvgfY=,2024-05-05,61.91
JSSykCzTQb/AEcKkGVKjAUrJ6txsktJFYOAUAuDRFfA=,2024-05-05,7.45
2wI2XtGLvM8a5k00HQDM1vy5btBNVtXNQ42Z7WRQEpM=,2024-05-05,368.56
dQ/9bhl/clP/kdFreZK0Naf/qod2AiuKRHt49lW8L1Y=,2024-05-05,36.65
qzNxwzCIp7lyDFkg5l0awryQU3lDyDlEqJJLPifAUeA=,2024-05-05,13.88
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2024-05-05,76.88
XAKR2XAxgeMuEWWzG4n318NqSrj3kNUNs9nOdq6p+QA=,2024-05-05,16.24
evNSTEjgBgf5N2PPrsoD5boQWZ9DmD6IrIGuDv/tNys=,2024-05-05,19.81
9LWmvgF4UzjVIk/9i6rGPlwqs15UKfpQRxeLUhZlXXw=,2024-05-05,196.64
sOhSYOBp8l/r6gx8gDTXibvRp4KEOG7odWTQTxbHH0o=,2024-05-05,289.09
MtFwJwZy7hYmsB3JdCJqYPZJM8Lt6JeNPwcYVnSRLhg=,2024-05-05,32.41
OzOlQq6b24VgM2pouEZCG9KmJnE32ly3P/GA+1+47/E=,2024-05-05,22.0
loljq50MkYH59SViHP9+SYscIyj9fJQMMa1s3fcey8s=,2024-05-05,150.71
xg+CWYs4w/sFKbtmB81uVwQYOu+7W7W6wH3Yyi9asGg=,2024-05-05,273.56
i2aBkjxEMouNQE3twKciwI3TDP+NlzveGnuXEgWPRzM=,2024-05-05,12.08
yoqmCZ3x1mPYPMujK6W3bZrJuZ6nCPM4B2Wf39VkBqA=,2024-05-05,278.07
dPYFWQso9x3RycAfoumDCDk5LJVnZJ18Ttn19u/VyI8=,2024-05-05,96.67
pMMqzm/mmfGUn8efJhhIaONBHrL7NIPQk+IEHQchbfI=,2024-05-05,153.2
UHcvMuS/AgtmC/0VpYw7NCTa04tOa07vlLAixZbo0u4=,2024-05-05,54.87
XwRDP8RKhHf2Et4wtFM7+xRyrFkaeFIRVcZNwtJLPbg=,2024-05-05,16.13
WS8chDamDb59NWpk4q9p4w5PhidJ6Nj/c2+MhG96HHY=,2024-05-05,65.62
zWshf7At8zrRD/eG5M/oki06fqjF/q1z/bo5PSlwAGY=,2024-05-05,60.18
jIKrNsALW/M9II5qk9RPuALwQVSC6WUHzJAI7SoJ04Q=,2024-05-05,31.39
GbPSYR9DXEzEfSbeTJWrJnun4t8RtnzfmqrpSrbmH+0=,2024-05-05,228.68
zxXgqwS5z+53VE/ge1SQQIwxm6WkxrVwf3I7GduG20c=,2024-05-05,706.02
9l8wPaLuYwpEJRNtqayjsgXkWzOCfTcOzzhv1WH0Ohg=,2024-05-05,71.88
P029aoeGZ2e0IcG7MzIdo6bKDVtI+8y0BYh4B04FLkE=,2024-05-05,59.45
4h8YK48vs2UpE8ILLfjX4vM+hcGtp0Z48WvSQyPQxVE=,2024-05-05,40.37
7YAH+b/CXl3+ujw07ROoWF9CTLAc/LaQFCdjzH/IDck=,2024-05-05,29.21
40z5mot/cpmfQf75NU0zCmkLX8qLr1IXgf9ayTfF9Xs=,2024-05-05,30.25
guxBUXEtp/TqLi06YeU8JKVwchl8yWHUC/S0/e2Q+go=,2024-05-05,132.72
Dm3ce5YjJcW0mJPH6wDtk+CUjeog+M9Kh3Y9t1CGt7Q=,2024-05-05,27.79
Qc2cY+kC+hLsKbkK5C9oncRBQACzyk8EbKjEGUkTUYk=,2024-05-05,14.68
acar/GnTUCmyi/P+wFiO5WtT6Yxe9psKoqQWq3Psuz0=,2024-05-05,85.28
7dkctfz4NiIOk/1KlXoG9sv4I+5QOpkLqf9pybKh9QE=,2024-05-05,9.01
ia7w9aCBKNBng/WBrFlyltFNwr74+z2E4IJ7G2mjKD8=,2024-05-05,5.11
Lea7APC/2GrQsZfD/OST2WEcPCuprTz7n/jSgXJyh1E=,2024-05-05,53.78
19ydBG6OlQAFFMBkqXPBPUEdL9O7nVFaQaoNmhekWsA=,2024-05-05,63.35
xpB+zsgsm84RKwM3jyB0YxLBNTo5QVNvPOSKTUg9t6g=,2024-05-05,202.01
Fw0bLuW+gSx6G2JNqn/Cv98ubODtncCRq1z8qa7NZw0=,2024-05-05,317.86
V8VlzxieqMbTz0NsQ2zW/pwyWkaoZ/jE8WznoPCK+bk=,2024-05-05,39.52
9Z5OpVTh9TxzjFnyeMmPaTCKWjFMEQP8k4y3tElf7wc=,2024-05-05,98.98
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2024-05-05,7.37
UiMlFvAXwPN0LjW8WBbGu6xAbRKBfGP0T8xXGdDaBGc=,2024-05-05,263.72
B/Q9q9zQ1q7dp9KlEdSkPEUYMnGZksRwstTs6f58wUQ=,2024-05-05,6.54
ZT+bkPCYtopWQW86oKcrSAEZyGdKnfQkVRn/p+Qk/qE=,2024-05-05,157.85
vt5a7sTpO8Av09mSPPglaxy2PMc49yypCJLCNnvij8c=,2024-05-05,35.16
Bo2eezPnxTdnvwunnBhlHJYWUQSvNA1OYCFEGuZEjdQ=,2024-05-05,73.31
t9kdWzJt0hMpR+jA6sXu1w3aqvCzFx1JObB656Yw7WI=,2024-05-05,128.91
0NGX/eAIe70h2Ti3NQdWDllCAwXXt3LV3STFZDlxbJ4=,2024-05-05,167.97
QcF3VvF1vKNTTX2LJJwSqq+VlHIbLlNmDjJ9WrPYx88=,2024-05-05,106.69
3gOrE+k62z5K9ffL2j7nKI9D35lSkDhor1cIYxvbuUY=,2024-05-05,276.3
35MN68coC6HHHJ3YTZeSCuyPcEFmyZzq+ciroeCq1Sc=,2024-05-05,71.11
XCEl502VWC+pL21I1MrG9KFtlEWt+F87iPNxV/eW9Es=,2024-05-05,48.04
yTJjfBm1Qk/kNUiq3faAadjL4iFynFQzTbLKqOV89WU=,2024-05-05,39.77
KHmSE2i9D3Dn4EBcy5tHFq0XlI9kpmRG/LMr/wMfY84=,2024-05-05,186.82
DiVKdxqv4kFSIidIpozqgBhnBiTZd8PSTWvlPtq1zVY=,2024-05-05,58.44
8cGgVUMKWdAKZmtsFRAN668uEC2ajzV9kW9+VaiwWk0=,2024-05-05,21.26
51zWWEPFP48lOUNhQX3kVMb/O1QDloEmB/6uii5lT9g=,2024-05-05,23.53
i0Bp0TAKS/DBmn9oQzp6/Tgl48UD3wjbqNf+v0DrLo4=,2024-05-05,109.68
3cwRMcmVGcBdT1nlRppQGbIM0ChBf7sPGiKaEPGlPyE=,2024-05-05,38.83
iJwkT8SuPEPlOrblpyhsQ3/6P7V7ylaQRXWdTCFgKtU=,2024-05-05,109.45
eLH4DQdm6TvNB//ikQaj6/7hH571soaV06jn+iZl+o8=,2024-05-05,34.74
ZBOgrltYNuiy2ky44tPtEqFrPYceS1/ectZqgdm3hJk=,2024-05-05,56.36
o7zgnVvi3Z1oD0lrbhJw0TfOj8g+dDGCa3mMbYp1ibM=,2024-05-05,4.75
//w2Qp6OtkHeJOAlQ62PmkF/r+ojOBbySERvG8jsv0U=,2024-05-05,18.45
rT1WVICH6ixUxKw0mx5AwFL1u73OCqAHJ5/wszCUQYg=,2024-05-05,67.77
coswL+NOWn8ex9NiSuW8BjZFlayWsV6KK7FDRUP7Wpo=,2024-05-05,36.78
J7K0riDWfy8qRf4F4/aySkS8cdqxzW1z72A655ZB1Ag=,2024-05-05,108.19
5WHLQ11on3ZHPYrmebvMTuOvzyQEof3/1Nf3IpVpD9Y=,2024-05-05,75.65
UHbF/kFWn56vBgEmv6bGc0AozDBGlSWwrnnj6Zy0fsQ=,2024-05-05,105.69
gFjILTFV9hk+egK8HgybEYoMLDtChYCaBsEOSlfhYlg=,2024-05-05,39.42
X7FtI6PXNHDpCN/CHIaS8JpNpXLvA9Aarct9/nmjOeA=,2024-05-05,122.11
CgZfjR1BabINhAZSVhYrVGeoi6NCsM0NOSASoYlTCAA=,2024-05-05,54.52
g9at44ebxPCmfGemQd4V/rCiiugON/e+iq09O6exLLc=,2024-05-05,139.67
GauVdKoJIo/zVMB9mS0e7n37AXJoKkHLBOJeCqWggfg=,2024-05-05,57.67
+VbnBYRWQ+JBpOE9r16QNolgy9FOfz+9nNYnMLLQhPY=,2024-05-05,12.26
KDL5EB17R1pQG23SP80H4oHCZF6UwGkrn8jmybebaSM=,2024-05-05,50.91
TY0jZLggqSuRaMZyaNSB+mRFGTLfbjqyi6jap6FVuFA=,2024-05-05,17.15
U6u4qHLeo8fypudnMN2qc3e7u6TRg1Nf5xVOcimIUOQ=,2024-05-05,29.64
VG93qlNuCZYXWtLYREEm9TffsiTzzMUAvKE2Fz8J0is=,2024-05-05,21.52
G6lZUHCVUyzbKeCIJQfSAtR+6vQ7RpS0cn3TlVqPJ/s=,2024-05-05,41.65
3zwkgq0ItGFQ9oR1wteVTC4cLefuMM/cD8mXrcpfFek=,2024-05-05,183.26
uWpI4Z/7ytiZcBBzeSW38OfpUlV7VLlw2EK1QP/uNJk=,2024-05-05,7.48
8+sBriccysrCv/fRd2J6H6jZhrvVjYv6e4twDp1bwc0=,2024-05-05,32.23
abGsCZMIqNG6fSvuMjSCLwFv7eLDVwX9pF211Zu57h0=,2024-05-05,28.83
qqaa526/ZTjpU7jR378GePiwZYFPxxdQSOMpN+ZZpV4=,2024-05-05,141.02
xgCRwH9GETcvmfJTaakcyHlhDnmtdVXcPXHLauI8DZ0=,2024-05-05,667.68
t9jWFt+QuoVVm0XJrq3/i6RhhHISaJcM0JcK0gJ7qTU=,2024-05-05,63.8
d1XPJrgyGGQ/mnvuLwggjaoxehy993HjMy3JD9kbiXM=,2024-05-05,8.98
K2764hzI3T3YmUPJAAzNtzi7pBIR6pNPE+/6XDgmte0=,2024-05-05,68.97
u25mhtUk7y6unpIW2bLe7z7JjNTf5VyRLObgtMA7p3E=,2024-05-05,410.8
NWLBLYj4mb1LIbwluZ0FWi3Xl1aln5qunA9uUA5mJm4=,2024-05-05,35.09
eDEfUG8HxY+qcfsE3Ss7X/qKH4c6OmTWopHNh6stoq8=,2024-05-05,96.03
pwxY5dcgmhccVyM7ndgjBeZad/7XSAOfl90MkSexNLg=,2024-05-05,227.92
rZUTCu8r+lN3V72FSNUAOkL2D26+Mm3KP3kjNKz22z8=,2024-05-05,15.22
sfrjeHCayiliGIN3IMEOF4PAFbpQweqdbXD4Zgbdutk=,2024-05-05,91.77
4F9yGmPQ93y3sAM84XKKNHY9rOUQyLk5VTadvjljS5M=,2024-05-05,58.83
QzaWZxkcajEdMXlaVGg3+b6Z4TpopQZKT6S9QuP2UAY=,2024-05-05,52.99
LJpxgPAHdu3VlcTpw0OgkuFlAJOMYGpA42yq0LerdFs=,2024-05-05,143.7
2TzxrAG9mL4/Wpcsz6n6fylGQvdhY+5yREGY97kGauA=,2024-05-05,103.21
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2024-05-05,35.41
BlCZo+/2aJvTLMi85axDRIa71SQufT+kodPXXlSrrRU=,2024-05-05,524.42
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-05-05,82.75
BEuJVooWy+hEo6LGIKC1Atjvu6rFgviZcMX73LYs1Wo=,2024-05-05,165.27
VJWxUgxKxL2e5Buh3yPo/+zPySI9wrQ8IR+gPd2MDbQ=,2024-05-05,116.34
9Zupfd9Yuf+NMwys96xgVk3vsdxlyyaVS0Ubu7gtJ0M=,2024-05-05,3.16
9269vE0P4CeHB7hwBkNXbMLWlYVm1KFd+xpFbB6PV4Q=,2024-05-05,126.05
RY1N0CFdHua5c/oj16FVb+ZogeJc+IgCtjli8mTRFpw=,2024-05-05,31.84
dQh56ssJ+cPR4wlW8zBoj3JkYXZWuk91oNV+ZMdaZG8=,2024-05-05,183.22
1Ct5mH+8TOCFI5t2VOHkAuk0a+zZbmXmGu31hdUM+nM=,2024-05-05,193.79
jMonZX6qoB16HNVtbRWf+BVEP9sQzvgnjV7skOl8iqY=,2024-05-05,168.71
HN4ehafw3S2FcJcfBGH3cdybyJr+Y32FUyn5NvOXOoc=,2024-05-05,80.76
cbeTd1glMAWBI1akg6y4LmrvBhH+Fxmy6oLXKMQyjOk=,2024-05-05,1.69
JOb6UZ/T5VQBz0iqLgT7tJE/1x6sHrwK3ZpPg0yy2LE=,2024-05-05,121.06
Awz+C83INgkTVVA8vmcu4o25dYuo3F3pamQJ0Konqt8=,2024-05-05,121.9
BLjsfh7ecCBFbODeSHNJNAEYn9kAoF8RAceqZLVyccg=,2024-05-05,98.12
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2024-05-05,14.01
E2kp9jCtujWT5JRSLar5EutIJfUVot38yb5tMALClgc=,2024-05-05,34.76
cnotY8qRDbBjowX2RnIwUWouJ7dgrhfDYTAh6l4JqHQ=,2024-05-05,444.2
vouNuvz1I0ptcwtnvmtDVg3VVNjHCwINJx8Zq9mkU2U=,2024-05-05,14.87
3fIuMdrSEBEoCVlfX+pe1nbsPHlKHRj805ZWxr8lCQg=,2024-05-05,112.42
pFq/pzk03+krdnaymmww/p/KwA7yOzCGMCaD8WiG8Cw=,2024-05-05,76.99
MKafpDXEpi9M211BWznSpdjEKuBJ13CXqkpFt0vm5VU=,2024-05-05,50.17
7lu16E/TTYYkFdgE3p/7+HTc7FHNEOCXPsvTMADi/7U=,2024-05-05,49.59
GZic2EbGO3sdGF9n7nYBfTfunAqGUo2T8bde34tJgrM=,2024-05-05,322.41
mxe88+BfJHw7KoDQt4J/UM+vRy41rq8JCkApjMU8XCc=,2024-05-05,303.55
p1CNyGUoG70KtCPg7ZUI6y72OOdnwndZL2+J663YZH4=,2024-05-05,27.13
JqJIQIUAWpiiD/S6fKzCfxuS0VP3RqfXi1ctNRebOKc=,2024-05-05,28.47
t0BQkZlM94HP70Gc0/fESqBwe8kGt+ldjOn1VWZdzfc=,2024-05-05,23.13
pm5RLQ3p4Ai59QJqHOfxjg8RBBF8Bo6XicawWHtAH8s=,2024-05-05,162.05
sUKcpCeLi6kieYxxF5cA3LxYUZ1t6hEsbqu9p46jcR0=,2024-05-05,193.48
K/Xn8YMhwxlkpGlef2dVHcfijLJ5885ou4WSmhiCrAs=,2024-05-05,87.78
97BHZcB0aPAxkKY7HhLnQ09X1IWxpDjYeOyeXovfvM0=,2024-05-05,30.98
K5UwfJThYB17P47xiyMz3tIrA1O5qYgpHw4JZVuOACI=,2024-05-05,165.87
rUBAtD8d16cyB2uyIHqlvWMiYwAB7LMvz4UUbsqN+uE=,2024-05-05,102.4
QqkZphkG6/AhTOXzPsbcTGp0jEAu+gsxedgzHjFlltc=,2024-05-05,2.98
hirLSXh9eOJ8oE4wk5KCK8HlXnPl5+2RI7pkwl1MgCo=,2024-05-05,60.83
OpLx97rqXFWnfoYK8WXvbhnwL7FPcE6P7utXx6rQbnQ=,2024-05-05,18.34
6EcO48MVt4jWZADfuHXj8uro7+eczLbge3y1pNY1dVM=,2024-05-05,544.87
UqBH/M1Hn74ZDdnDtJuwKzY5vvNr4L5ygqALmP6whpU=,2024-05-05,28.61
f+Wm+Nd54mfQtMNoEMNc7YEn3MDF6C4WmretOfeu0Mc=,2024-05-05,129.77
nzQcIWp40lPhCM4Eqge+ykai4K8VOSx+cguemsaq6XM=,2024-05-05,64.62
z+ldi7lPatGTtY1wROlbqHJGOiyZhqeBA9WaDIMUcI4=,2024-05-05,356.41
eRtmxgWzvhttHoh398zc6ewyJv8Nj03oTe1Abz+SXHY=,2024-05-05,12.45
1xW0uKEsac4ea5WAI7IyvYfRu+9ecwMe3xXpSeGLsuQ=,2024-05-05,26.53
6v6I5nA10FmlCdyTICO7agP9mNd/DgyBVufw2oMFl4w=,2024-05-05,35.1
F8ed+0L/L29NEQ5cFsemg3Jh9Yq4HbP/LhrQzaoCpdg=,2024-05-05,90.38
Wt/6oQ7IYZLSPW9yxAa8hhESDTVNGZ92F41lmoKUpzY=,2024-05-05,202.24
OY3JvmdrCGRTJJb2nUbVFVOPCajIFde5qo4a438TFo4=,2024-05-05,115.4
4NvYItpX5+9y6moOsx8gTtvA/Xe6I6VKhGs99JMwBGo=,2024-05-05,128.87
BpHPyzkFPLs83cfFk4BnFezqlK51LQxY2WpSm1++W+4=,2024-05-05,10.32
bl0oQjuEXNzo57J6KBLdn/1y969AiC5BH4sGMLL13ms=,2024-05-05,143.96
Qhh3wDxVCh0hEJH6e3AhA2vLISOYQR3Cb/EXnSnjqeI=,2024-05-05,21.24
59QrxXS64+eeEKQoBzezJ/3jR3kte38IoHWauPZPrDQ=,2024-05-05,31.66
HCaB+sJ64xW9MTkvaU+gZQiMZAWKq1tE4qsUd/E0OC0=,2024-05-05,18.92
O+OqemvV8mTddKJQHoHZfVZ5gDG9nSPOj9jVM7TbTeA=,2024-05-05,93.67
OiQFTDRp49ftkRVQrv0PGg7Tp+ZeyOlDWMJbCN7lP4U=,2024-05-05,21.62
cxOYgtz+s6dPNqbzclyeKxryRn+U/PJuZVxEe8eZSu0=,2022-12-11,60.66
jQ6wyWZd3OC9S9hFb8u3bwQhCs6xUdNdbt+dVgZNOzQ=,2022-12-11,96.8
1Nug3prjOLRKYBWY1CUwO5RmzbQ44RpGr9K6eppdwvM=,2022-12-11,42.67
1Jj3/7yf+gcnq1eX8wGrSUZLlX1ux6LBbOUZn0VFhdw=,2022-12-11,139.0
CAvxKoQMdS0FKL/6M0i5byNysFbsV7NTdbqKeTKmZOQ=,2022-12-11,132.33
UJEoUBEg3ni4Fd0vspa/RDI5uYcvZABg4z2EXQMlQZk=,2022-12-11,27.82
e0hKW6gw29MXoJHSgl+xyrN0t14k9jNICP3CMp/h/QA=,2022-12-11,86.97
KcEi3sLNw3fRvaWLyW5/vuFcQ/HLnLQ5Bm0RAf7rQw8=,2022-12-11,219.61
FWoMNfxk35YXaPBHuxoePC2R+q73L4xXOmXGCNVB/E8=,2022-12-11,65.22
L4wZjTN9vxfjBYA3H5GIZta8amvX3MnQhpZwofRHZvs=,2022-12-11,279.1
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2022-12-11,81.76
MAAra8sMdTXWTxxHLJft5heyeRP2dgJNBENYUDnwZYQ=,2022-12-11,113.78
acar/GnTUCmyi/P+wFiO5WtT6Yxe9psKoqQWq3Psuz0=,2022-12-11,101.28
R6lJHzogzzYE/yFZ2wi8sB6KIOPjhH9ATOmlU+FUiPg=,2023-08-24,60.89
j9XKmmczkKcvKp/7HMlFDrPQ4UGep95v048EN+tQbn4=,2023-08-24,28.65
45f8Nh93KmOpYDvgkrp9ArXCp/7grS2e7LNfoIRe7hQ=,2023-08-24,107.94
HT0ltDx5Fze44vhBma6Ly1I43Wff1fGgyTHAtaLsJNc=,2023-08-24,99.57
O9BoEmhGfpCTtqy008JDcY+hujP0aMVDFOyqCIfxr0s=,2023-08-24,16.42
P5HObIPrnJNhzIjAdUym1peumuoWOlECVpNTr9of1sg=,2023-08-24,207.71
fqqGmDLMzRgHUjbqODsHb0KHFYqU8okJjcwW21cSu4A=,2023-08-24,83.62
RfNKy5ZHlp9dcRClEyZmkCxElk3bU2eHOANs46V7VLY=,2023-08-24,26.77
jI0XqspqUFse3Umon5roy/1w/CIJ8wYE6U3vErk6aww=,2023-08-24,22.09
fONcbZLoeXvbHuqXGhVLevXiaH2SpmcrTF7v2DezoSA=,2023-08-24,164.19
E0RtnTnjE8COKbAmoLsD0nH1xzLDFnlA2+6nS3UwSAs=,2023-08-24,366.61
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2023-08-24,55.12
ccePFMXXgJPYUSnVHqk6GaBRdzWObNQJKb3Ejuv3RX4=,2023-08-24,89.02
VfK4s/habqVoF5KhgDPz4tOaEFEwQ4lbQPnYvt/0sM0=,2023-08-24,120.58
Vv4ky9eFytbMMVb3vOWgvPlS0DBYFUOkIlhnRlI6los=,2023-08-24,85.57
ETMJRSdxNOB451gtaAfVRRBOOE7RmmzVGsZQ4LmvML4=,2023-08-24,17.26
gYNaZthnoHYenisL/avYdci4DZ8or5FZqvjuPBbcJuU=,2023-08-24,150.32
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2023-08-24,20.55
2c9WBwzDbsmUEM+AXuurrcsc+H0PLKNLVaV63hQ2fzg=,2023-08-24,139.85
BpTfnAhkbzHpjdCLEZYqpdBIoDrKAtv4CV5QePK9Ias=,2023-08-24,133.07
PBGT8h5zOPH5S2hMMEoyB+uFELPvQb5vO+l6w8fKDeM=,2023-08-24,53.92
VNaQvuxSO6jn+XIL81EtR0NABOINwDriePv6hSWAe1Y=,2023-08-24,327.39
81S/iu+BfsRcWsPflXfZwvP3flqJikP8vkln0HKA/NE=,2023-08-24,61.98
MQL54rYZKKqZkIsi60FZPjI7sW/8yiTZhN2HDGrkma0=,2023-08-24,43.78
OXdpVGA2/xYGog3yQKALJQ+p5MiyY2b39brdTuSYTo0=,2023-08-24,15.78
0NGX/eAIe70h2Ti3NQdWDllCAwXXt3LV3STFZDlxbJ4=,2023-08-24,78.34
q3lB5SofeMjsf02Fj4xVRXMHMifW42MsRKIpU7mMzrI=,2023-08-24,36.34
UqnLuw+Mhi6ub7tQli+vh3cXgj/3No426CRcn/AZl48=,2023-08-24,48.84
w2vtF0nnWg2rNVZqEFG9Oo5JkFtLKPBPixyoIcp58ig=,2023-08-24,86.05
n0+RoxuwhLQ4IBpd38/ml1N+hzqs+WaRKgW5mC6Y30I=,2023-08-24,80.83
2UgXilQhWC/f+KJWCP6FOHZ6uv+jUo/8XSWYSUOt2p8=,2023-08-24,74.93
YzJUD1kc95HfH9KX+NnNNjcdsjMcKGCwCBcj9JEEioI=,2023-08-24,39.72
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2024-05-06,8.5
MQL54rYZKKqZkIsi60FZPjI7sW/8yiTZhN2HDGrkma0=,2024-05-06,198.6
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2024-05-06,4.06
f+Wm+Nd54mfQtMNoEMNc7YEn3MDF6C4WmretOfeu0Mc=,2024-05-06,17.77
S8JIjef4tef4qdcLW4N37dLyfbALmAxqdvfYabcNbHc=,2024-05-06,328.63
ZkWz4xChw+kCcdCSigdFlBsic8DnZ8SB2XUYUMLU/rQ=,2024-05-06,42.41
XZ5LEYKWG1VrgcIGTsKuixgZS0QqI8yCxSPEosf/Nus=,2024-05-06,69.28
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2024-05-06,391.59
Dh2L6Po5Ii7F4fFwyz7LUw1J/NAyaQUAmNQkE+7hQ90=,2024-05-06,831.16
wbfn534Z/CvPs3VmN7oirRen7nm1z5POAQ775gr3yLE=,2024-05-06,140.41
QIjcd2/ywCNADofcQggxlTahcsC9gFP/R7o9Wwqv7Qs=,2024-05-06,601.84
0aLGi2dEDPcL8EUHAfnmZZU8fDR/mhBjGn44HDOjNZg=,2024-05-06,127.52
DCFvul/TPpKk5DHNd1Aih+f6PQFV9iIj4LrpQmGAGUc=,2024-05-06,18.38
FUdCVz73f4sxa9SXKXe+0QnaPgxBKaO42l0YTb2ZRwI=,2024-05-06,185.86
45lciAE8IjR0T9eiMX4WPqgetryRFVJeaHRA/QXq2tQ=,2024-05-06,713.57
